# -----------Freq Fresnel file----------
# Columns:
#        1 - Shower Number
#        2 - Antenna Number
#        3 - Antenna X (m)
#        4 - Antenna Y (m)
#        5 - Antenna Z (m)
#        6 - Frequency #
#        7 - Frequency (MHz)
#        8 - |E| (V/M MHz)
#        9 -  Ex  (V/M MHz)
#        10 - Ey  (V/M MHz)
#        11 - Ez  (V/M MHz)
#
# new shower    1
#
   1  10    948.98      0.00  97200.00   2  1.000E+02  1.194E-04  2.803E-06  1.191E-04  7.088E-06
   1  10    948.98      0.00  97200.00   3  3.000E+02  7.765E-05  1.380E-06  7.751E-05  4.436E-06
   1  10    948.98      0.00  97200.00   4  5.000E+02  5.969E-05  2.626E-07  5.964E-05  2.338E-06
   1  10    948.98      0.00  97200.00   5  8.000E+02  4.587E-05  4.743E-07  4.584E-05  1.688E-06
   1  11    887.76      0.00  97200.00   1  5.000E+01  1.465E-04  4.565E-06  1.460E-04  1.066E-05
   1  11    887.76      0.00  97200.00   2  1.000E+02  1.338E-04  2.823E-06  1.335E-04  7.965E-06
   1  11    887.76      0.00  97200.00   3  3.000E+02  1.007E-04  2.402E-06  1.005E-04  6.001E-06
   1  11    887.76      0.00  97200.00   4  5.000E+02  8.380E-05  2.962E-06  8.336E-05  8.040E-06
   1  11    887.76      0.00  97200.00   5  8.000E+02  6.843E-05  6.831E-07  6.841E-05  1.486E-06
   1  12    826.53      0.00  97200.00   1  5.000E+01  1.523E-04  3.959E-06  1.520E-04  9.544E-06
   1  12    826.53      0.00  97200.00   2  1.000E+02  1.442E-04  3.144E-06  1.439E-04  8.631E-06
   1  12    826.53      0.00  97200.00   3  3.000E+02  1.221E-04  9.653E-07  1.221E-04  2.378E-06
   1  12    826.53      0.00  97200.00   4  5.000E+02  1.062E-04  2.471E-06  1.060E-04  6.654E-06
   1  12    826.53      0.00  97200.00   5  8.000E+02  8.096E-05  1.043E-06  8.094E-05  1.516E-06
   1  13    765.31      0.00  97200.00   1  5.000E+01  1.574E-04  3.369E-06  1.571E-04  1.000E-05
   1  13    765.31      0.00  97200.00   2  1.000E+02  1.509E-04  3.278E-06  1.506E-04  8.907E-06
   1  13    765.31      0.00  97200.00   3  3.000E+02  1.294E-04  4.504E-06  1.290E-04  9.594E-06
   1  13    765.31      0.00  97200.00   4  5.000E+02  9.929E-05  1.360E-06  9.920E-05  4.057E-06
   1  13    765.31      0.00  97200.00   5  8.000E+02  7.225E-05  2.914E-06  7.200E-05  5.230E-06
   1  14    704.08      0.00  97200.00   1  5.000E+01  1.603E-04  3.604E-06  1.600E-04  9.290E-06
   1  14    704.08      0.00  97200.00   2  1.000E+02  1.564E-04  3.819E-06  1.561E-04  8.425E-06
   1  14    704.08      0.00  97200.00   3  3.000E+02  1.212E-04  2.509E-06  1.210E-04  6.848E-06
   1  14    704.08      0.00  97200.00   4  5.000E+02  8.306E-05  1.364E-06  8.296E-05  3.721E-06
   1  14    704.08      0.00  97200.00   5  8.000E+02  4.858E-05  4.676E-07  4.856E-05  1.257E-06
   1  15    642.86      0.00  97200.00   1  5.000E+01  1.626E-04  2.841E-06  1.624E-04  8.097E-06
   1  15    642.86      0.00  97200.00   2  1.000E+02  1.557E-04  3.687E-06  1.554E-04  8.586E-06
   1  15    642.86      0.00  97200.00   3  3.000E+02  1.017E-04  2.855E-06  1.014E-04  6.542E-06
   1  15    642.86      0.00  97200.00   4  5.000E+02  5.876E-05  2.157E-06  5.832E-05  6.869E-06
   1  15    642.86      0.00  97200.00   5  8.000E+02  3.197E-05  7.180E-07  3.194E-05  1.234E-06
   1  16    581.63      0.00  97200.00   1  5.000E+01  1.624E-04  2.591E-06  1.622E-04  7.498E-06
   1  16    581.63      0.00  97200.00   2  1.000E+02  1.543E-04  3.960E-06  1.541E-04  8.087E-06
   1  16    581.63      0.00  97200.00   3  3.000E+02  6.889E-05  2.099E-06  6.855E-05  6.486E-06
   1  16    581.63      0.00  97200.00   4  5.000E+02  3.292E-05  2.170E-06  3.225E-05  6.223E-06
   1  16    581.63      0.00  97200.00   5  8.000E+02  1.569E-05  1.394E-06  1.530E-05  3.171E-06
   1  17    520.41      0.00  97200.00   1  5.000E+01  1.616E-04  3.193E-06  1.615E-04  5.844E-06
   1  17    520.41      0.00  97200.00   2  1.000E+02  1.469E-04  3.044E-06  1.466E-04  7.750E-06
   1  17    520.41      0.00  97200.00   3  3.000E+02  3.541E-05  2.850E-07  3.530E-05  2.837E-06
   1  17    520.41      0.00  97200.00   4  5.000E+02  1.064E-05  2.601E-06  9.220E-06  4.619E-06
   1  17    520.41      0.00  97200.00   5  8.000E+02  1.218E-05  2.419E-06  1.101E-05  4.616E-06
   1  18    459.18      0.00  97200.00   1  5.000E+01  1.592E-04  3.238E-06  1.590E-04  5.817E-06
